application_id,channel,region,application_date,sla_breach_flag,op_risk_event_flag,fraud_flag,data_entry_error_flag,kyc_issue_flag,booked_flag,ever_30dpd_6m,app_year_month
402,Mobile,Metro,2023-07-19,0,1,0,0,0,1,0,2023-07
403,DSA,East,2023-09-23,0,1,0,0,0,1,0,2023-09
404,Branch,South,2023-12-24,1,1,0,0,0,0,0,2023-12
405,Mobile,South,2023-01-08,0,0,0,0,0,1,0,2023-01
406,Mobile,South,2023-06-07,0,0,0,0,0,1,0,2023-06
407,Online,Metro,2023-06-13,1,0,0,0,0,1,0,2023-06
408,Mobile,North,2023-01-30,0,0,0,0,0,1,0,2023-01
409,Mobile,North,2023-04-05,0,0,0,0,0,1,0,2023-04
410,Online,North,2023-12-27,0,0,0,0,0,0,0,2023-12
411,DSA,North,2023-02-18,0,0,0,1,0,1,0,2023-02
412,Mobile,South,2023-08-14,0,1,0,0,0,1,0,2023-08
413,Online,East,2023-03-18,0,0,0,0,0,1,0,2023-03
414,Branch,South,2023-04-23,0,0,0,0,0,1,0,2023-04
415,DSA,East,2023-09-07,0,0,0,0,0,0,0,2023-09
416,Branch,East,2023-01-30,0,1,0,0,0,1,0,2023-01
417,Branch,North,2023-03-12,0,0,0,0,0,1,0,2023-03
418,Online,West,2023-09-07,1,0,0,0,0,1,0,2023-09
419,Mobile,Metro,2023-07-13,0,0,0,0,1,1,0,2023-07
420,Online,West,2023-10-18,0,0,0,1,0,1,0,2023-10
421,Online,East,2023-02-15,0,0,0,0,0,1,0,2023-02
422,Online,West,2023-07-09,0,0,0,0,0,0,0,2023-07
423,Online,East,2023-09-09,1,0,0,0,0,0,0,2023-09
424,DSA,South,2023-02-01,0,0,0,0,0,1,0,2023-02
425,Mobile,South,2023-06-05,0,0,0,0,0,1,0,2023-06
426,Branch,North,2023-03-26,1,0,0,0,0,1,0,2023-03
427,Branch,Metro,2023-09-13,0,0,0,0,0,1,0,2023-09
428,Mobile,South,2023-11-03,0,0,0,0,0,1,0,2023-11
429,Branch,Metro,2023-01-19,0,0,0,0,0,1,0,2023-01
430,Mobile,North,2023-12-19,1,0,0,0,0,1,0,2023-12
431,Branch,Metro,2023-07-04,0,0,0,0,0,1,0,2023-07
432,Online,South,2023-11-27,0,0,0,0,0,1,0,2023-11
433,Branch,South,2023-08-13,0,0,0,0,0,1,0,2023-08
434,Mobile,West,2023-05-15,0,0,0,0,0,1,0,2023-05
435,Mobile,West,2023-06-07,1,0,0,0,0,1,0,2023-06
436,Mobile,West,2023-09-20,0,0,0,0,0,1,0,2023-09
437,Mobile,Metro,2023-08-27,1,0,0,0,0,1,0,2023-08
438,Mobile,South,2023-02-27,0,0,0,0,0,1,0,2023-02
439,DSA,North,2023-08-28,1,0,0,0,0,1,0,2023-08
440,DSA,East,2023-03-27,0,0,0,0,0,1,0,2023-03
441,Branch,South,2023-01-27,0,0,0,0,0,1,0,2023-01
442,Mobile,West,2023-02-09,0,0,0,0,0,1,0,2023-02
443,Branch,West,2023-08-22,0,0,0,1,0,1,0,2023-08
444,Mobile,Metro,2023-12-22,0,0,0,0,0,1,0,2023-12
445,Mobile,West,2023-04-19,0,0,0,0,0,1,0,2023-04
446,DSA,Metro,2023-01-19,1,0,0,0,0,1,0,2023-01
447,DSA,North,2023-05-05,1,0,0,0,0,1,0,2023-05
448,Online,West,2023-04-01,1,0,0,0,0,1,0,2023-04
449,DSA,Metro,2023-03-11,1,0,0,0,0,1,1,2023-03
450,Online,West,2023-12-02,0,0,0,0,0,1,0,2023-12
451,Online,Metro,2023-01-24,1,0,0,0,0,0,0,2023-01
452,Online,South,2023-09-11,0,0,0,0,0,1,0,2023-09
453,Online,Metro,2023-06-01,1,0,0,0,0,1,0,2023-06
454,Online,East,2023-06-07,0,0,0,0,0,1,0,2023-06
455,Branch,North,2023-06-16,0,0,0,0,0,1,0,2023-06
456,DSA,South,2023-06-22,1,0,0,1,0,1,0,2023-06
457,Online,North,2023-04-09,0,0,0,0,0,1,0,2023-04
458,Mobile,South,2023-09-02,1,0,0,0,0,0,0,2023-09
459,DSA,West,2023-08-30,0,0,0,0,0,1,0,2023-08
460,DSA,Metro,2023-06-26,0,0,0,0,0,1,0,2023-06
461,Online,West,2023-06-12,0,0,0,0,0,1,0,2023-06
462,Branch,North,2023-05-28,1,0,0,0,0,1,0,2023-05
463,Online,North,2023-10-19,0,0,0,0,0,1,0,2023-10
464,Branch,South,2023-05-27,0,0,0,0,0,0,1,2023-05
465,Mobile,North,2023-06-17,0,0,0,0,0,1,0,2023-06
466,DSA,Metro,2023-04-19,0,0,0,0,0,1,1,2023-04
467,Mobile,North,2023-12-11,0,0,0,0,0,1,0,2023-12
468,Branch,West,2023-01-22,0,0,0,0,0,0,0,2023-01
469,Branch,Metro,2023-07-12,1,0,0,0,0,0,0,2023-07
470,Mobile,North,2023-09-12,0,0,0,0,0,1,0,2023-09
471,Branch,East,2023-08-15,0,0,0,0,0,0,0,2023-08
472,Mobile,East,2023-05-31,0,0,0,0,0,1,0,2023-05
473,DSA,West,2023-06-01,0,0,0,1,0,1,0,2023-06
474,Mobile,South,2023-10-22,0,0,0,0,0,1,0,2023-10
475,DSA,South,2023-03-28,1,0,0,0,0,1,0,2023-03
476,Mobile,North,2023-02-07,0,1,0,0,0,1,0,2023-02
477,Branch,Metro,2023-05-07,0,1,0,0,0,1,0,2023-05
478,Mobile,South,2023-06-24,0,0,0,0,0,1,0,2023-06
479,Branch,East,2023-04-13,0,0,0,1,0,0,0,2023-04
480,Mobile,South,2023-07-20,0,0,0,0,0,0,0,2023-07
481,Mobile,East,2023-08-09,0,0,0,0,0,1,0,2023-08
482,Online,South,2023-06-18,0,0,0,0,0,0,0,2023-06
483,Branch,West,2023-04-17,1,0,0,0,0,0,0,2023-04
484,Online,Metro,2023-03-15,0,0,0,0,0,1,0,2023-03
485,Branch,North,2023-02-17,0,0,0,0,0,1,0,2023-02
486,Online,East,2023-03-13,1,0,0,0,0,1,0,2023-03
487,DSA,South,2023-07-10,0,0,0,0,0,1,0,2023-07
488,Mobile,North,2023-12-04,0,0,0,0,0,1,0,2023-12
489,Branch,East,2023-07-03,0,0,0,0,0,1,0,2023-07
490,Branch,East,2023-01-23,0,0,0,0,0,1,0,2023-01
491,Mobile,West,2023-01-28,0,0,0,0,0,1,0,2023-01
492,Branch,South,2023-06-18,0,0,0,0,0,1,0,2023-06
493,Branch,North,2023-01-10,1,0,0,0,0,1,1,2023-01
494,Online,South,2023-11-04,1,0,0,0,0,0,0,2023-11
495,Branch,South,2023-04-17,0,0,0,0,0,0,1,2023-04
496,DSA,Metro,2023-11-08,0,0,0,0,0,0,0,2023-11
497,DSA,East,2023-05-18,1,0,0,1,0,1,1,2023-05
498,Mobile,East,2023-08-31,0,1,0,1,0,0,0,2023-08
499,Branch,Metro,2023-01-29,0,0,0,0,0,1,0,2023-01
500,Mobile,Metro,2023-02-10,0,0,0,0,0,1,0,2023-02
501,DSA,South,2023-07-16,1,0,0,0,0,1,0,2023-07
502,Branch,East,2023-10-27,0,0,0,0,0,1,0,2023-10
503,Branch,North,2023-01-29,0,1,0,0,0,0,0,2023-01
504,Mobile,West,2023-04-26,0,0,0,0,0,1,0,2023-04
505,DSA,Metro,2023-02-19,1,0,0,0,0,0,1,2023-02
506,Branch,North,2023-01-20,0,0,0,0,0,1,0,2023-01
507,Mobile,North,2023-07-10,0,1,0,0,0,1,0,2023-07
508,DSA,South,2023-01-08,0,0,0,0,0,1,1,2023-01
509,Mobile,Metro,2023-08-05,0,0,0,0,0,1,0,2023-08
510,Online,North,2023-07-12,1,0,0,0,0,0,0,2023-07
511,Branch,West,2023-04-10,1,0,0,0,0,1,0,2023-04
512,Online,North,2023-10-27,0,0,0,1,0,1,0,2023-10
513,DSA,West,2023-09-29,1,0,0,0,0,1,0,2023-09
514,Online,West,2023-03-10,0,1,0,0,0,1,0,2023-03
515,Online,West,2023-04-25,0,0,0,0,0,1,0,2023-04
516,DSA,Metro,2023-05-21,0,0,0,0,0,1,0,2023-05
517,Mobile,West,2023-07-12,0,0,0,0,0,1,0,2023-07
518,Online,Metro,2023-11-24,0,0,0,0,0,1,0,2023-11
519,Mobile,North,2023-01-20,0,0,0,0,0,1,0,2023-01
520,Online,West,2023-04-13,0,0,0,0,0,1,1,2023-04
521,Mobile,East,2023-06-02,0,0,0,0,0,1,0,2023-06
522,DSA,North,2023-10-12,0,0,0,0,0,1,0,2023-10
523,Online,East,2023-07-14,0,0,0,0,0,1,0,2023-07
524,DSA,East,2023-09-10,1,0,0,0,0,1,0,2023-09
525,Online,South,2023-10-01,1,0,0,0,0,1,0,2023-10
526,DSA,Metro,2023-12-10,0,0,0,1,0,0,0,2023-12
527,DSA,South,2023-03-11,0,0,0,0,0,1,0,2023-03
528,Online,Metro,2023-04-02,1,0,0,0,0,1,0,2023-04
529,Online,South,2023-03-03,0,0,0,0,0,1,1,2023-03
530,Online,North,2023-02-21,0,0,0,0,0,1,0,2023-02
531,Branch,East,2023-03-19,0,0,0,0,0,1,0,2023-03
532,Mobile,North,2023-06-03,0,0,0,0,0,0,0,2023-06
533,Branch,Metro,2023-07-18,0,0,0,0,0,1,0,2023-07
534,Branch,East,2023-09-07,0,0,0,0,0,1,0,2023-09
535,DSA,East,2023-09-24,0,0,0,0,0,1,1,2023-09
536,Online,Metro,2023-01-21,0,0,0,0,0,1,0,2023-01
537,Mobile,North,2023-07-16,0,0,0,0,0,1,0,2023-07
538,DSA,East,2023-06-08,0,0,0,0,0,1,0,2023-06
539,Branch,North,2023-02-14,1,0,0,0,0,1,0,2023-02
540,Online,North,2023-04-19,0,0,0,0,0,1,0,2023-04
541,DSA,North,2023-07-11,0,0,0,0,0,1,0,2023-07
542,Online,East,2023-10-10,0,0,1,0,0,1,0,2023-10
543,DSA,West,2023-08-13,0,0,0,0,0,1,0,2023-08
544,Online,South,2023-06-11,0,0,0,0,0,1,0,2023-06
545,Branch,Metro,2023-02-19,0,0,0,0,1,1,0,2023-02
546,Mobile,North,2023-04-10,0,0,0,0,0,1,0,2023-04
547,Branch,East,2023-08-26,0,0,0,0,0,0,0,2023-08
548,Mobile,Metro,2023-07-16,1,0,0,0,0,0,1,2023-07
549,Online,West,2023-02-17,1,0,0,0,0,1,0,2023-02
550,DSA,West,2023-12-06,1,0,0,0,0,1,0,2023-12
551,Branch,East,2023-03-19,0,0,0,0,0,1,0,2023-03
552,Mobile,North,2023-05-13,0,0,0,0,0,1,0,2023-05
553,Branch,West,2023-01-13,0,0,0,0,0,0,0,2023-01
554,Mobile,West,2023-08-28,0,0,0,0,0,1,0,2023-08
555,Branch,West,2023-12-13,0,0,0,0,0,1,0,2023-12
556,Mobile,East,2023-01-16,0,0,0,0,0,1,0,2023-01
557,Mobile,Metro,2023-11-20,0,0,0,0,0,1,0,2023-11
558,Online,South,2023-08-25,0,0,0,0,0,1,0,2023-08
559,Mobile,East,2023-03-17,0,0,0,0,0,1,0,2023-03
560,Online,North,2023-05-27,0,0,0,0,0,1,0,2023-05
561,Mobile,East,2023-03-22,1,0,0,0,0,1,0,2023-03
562,DSA,East,2023-10-25,1,0,0,0,0,1,0,2023-10
563,DSA,South,2023-07-18,0,0,0,0,0,1,0,2023-07
564,DSA,South,2023-08-26,0,0,0,0,0,1,0,2023-08
565,Mobile,South,2023-06-30,1,1,0,0,0,1,0,2023-06
566,Online,Metro,2023-01-01,1,0,0,0,0,1,0,2023-01
567,Online,East,2023-05-22,0,0,0,0,0,1,0,2023-05
568,Mobile,North,2023-05-11,0,0,0,0,0,0,0,2023-05
569,DSA,South,2023-12-18,0,0,0,0,0,1,0,2023-12
570,DSA,South,2023-01-09,0,0,0,0,0,1,0,2023-01
571,Online,East,2023-09-24,1,0,0,0,0,0,1,2023-09
572,DSA,North,2023-06-07,0,0,0,0,0,1,0,2023-06
573,Branch,South,2023-04-29,0,0,0,0,0,1,0,2023-04
574,Online,East,2023-09-18,0,1,0,0,0,1,0,2023-09
575,DSA,West,2023-01-30,0,0,0,0,0,0,0,2023-01
576,Online,Metro,2023-08-31,0,0,0,0,0,1,0,2023-08
577,Branch,East,2023-08-06,1,0,0,0,0,1,0,2023-08
578,Online,South,2023-11-20,0,0,0,0,0,1,0,2023-11
579,Online,North,2023-04-01,1,0,0,0,1,1,0,2023-04
580,Online,West,2023-06-22,0,0,0,0,0,1,0,2023-06
581,Online,North,2023-12-24,0,0,0,0,0,1,0,2023-12
582,Branch,North,2023-09-03,1,0,0,0,0,1,0,2023-09
583,Mobile,North,2023-05-15,0,1,0,0,0,1,0,2023-05
584,Online,East,2023-05-24,0,0,0,0,0,1,0,2023-05
585,Online,East,2023-11-24,1,0,0,0,0,1,0,2023-11
586,DSA,Metro,2023-03-30,0,0,0,0,0,1,0,2023-03
587,Online,West,2023-06-18,1,0,0,0,0,1,0,2023-06
588,DSA,North,2023-06-28,0,0,0,0,0,1,0,2023-06
589,Mobile,South,2023-02-24,0,0,0,0,0,0,0,2023-02
590,Branch,North,2023-07-11,0,0,0,0,0,0,0,2023-07
591,Branch,West,2023-06-28,1,0,0,0,0,1,1,2023-06
592,Mobile,North,2023-01-21,0,0,0,1,0,1,1,2023-01
593,Branch,East,2023-04-17,0,0,0,0,0,1,0,2023-04
594,Mobile,East,2023-03-21,0,0,0,0,0,1,0,2023-03
595,Mobile,West,2023-08-21,0,0,0,0,0,1,0,2023-08
596,Mobile,Metro,2023-05-19,1,0,0,0,0,1,0,2023-05
597,Branch,North,2023-07-19,0,0,0,0,0,1,0,2023-07
598,DSA,West,2023-04-09,0,0,0,0,0,1,0,2023-04
599,Mobile,South,2023-05-14,0,1,0,0,0,1,0,2023-05
600,Online,South,2023-08-17,0,0,0,0,0,1,0,2023-08
601,Branch,Metro,2023-07-22,0,0,0,0,0,1,0,2023-07
602,Mobile,East,2023-06-05,0,0,0,0,0,1,0,2023-06
603,Mobile,West,2023-06-19,1,0,0,0,0,1,0,2023-06
604,Online,North,2023-09-24,1,0,0,0,0,1,0,2023-09
605,DSA,West,2023-07-17,1,0,0,0,0,0,0,2023-07
606,DSA,Metro,2023-07-03,0,0,0,0,0,1,0,2023-07
607,DSA,West,2023-07-25,0,0,0,0,0,1,0,2023-07
608,Mobile,Metro,2023-11-29,0,0,0,0,0,1,0,2023-11
609,Mobile,Metro,2023-04-09,1,0,0,0,0,1,0,2023-04
610,Mobile,Metro,2023-09-13,0,0,0,0,0,1,0,2023-09
611,Branch,West,2023-02-18,0,0,0,0,0,1,0,2023-02
612,Online,South,2023-06-10,1,0,0,0,0,1,0,2023-06
613,Mobile,North,2023-05-19,0,0,0,0,0,1,0,2023-05
614,Online,Metro,2023-11-17,0,0,0,0,0,1,0,2023-11
615,Online,East,2023-06-23,0,0,0,0,0,1,0,2023-06
616,DSA,Metro,2023-10-09,0,0,0,0,0,1,0,2023-10
617,Branch,West,2023-06-05,0,0,0,0,0,1,0,2023-06
618,Mobile,Metro,2023-12-27,0,0,0,0,0,1,0,2023-12
619,DSA,East,2023-06-09,0,0,0,0,0,1,0,2023-06
620,DSA,South,2023-07-21,0,0,0,0,0,1,0,2023-07
621,Mobile,West,2023-01-12,0,0,0,0,0,1,0,2023-01
622,Online,West,2023-09-02,0,0,0,0,0,1,0,2023-09
623,DSA,West,2023-09-09,1,0,0,0,0,1,0,2023-09
624,Online,East,2023-03-27,0,0,0,0,0,1,0,2023-03
625,Branch,West,2023-05-24,0,0,0,0,0,1,0,2023-05
626,Online,South,2023-09-12,1,0,0,0,0,1,0,2023-09
627,Branch,North,2023-03-12,0,0,0,0,0,1,1,2023-03
628,Online,North,2023-06-29,0,0,0,0,0,1,0,2023-06
629,DSA,Metro,2023-04-10,1,0,0,0,0,1,0,2023-04
630,DSA,North,2023-07-20,0,0,0,0,0,1,0,2023-07
631,Branch,East,2023-08-24,0,0,0,0,0,0,0,2023-08
632,Mobile,North,2023-12-16,0,0,0,0,0,1,0,2023-12
633,Branch,East,2023-06-05,0,0,0,0,0,1,0,2023-06
634,Branch,East,2023-07-09,1,0,0,0,0,1,0,2023-07
635,Online,Metro,2023-06-06,0,0,0,0,0,1,0,2023-06
636,Online,North,2023-09-12,0,0,0,0,0,1,0,2023-09
637,Branch,Metro,2023-07-30,0,0,0,0,0,1,0,2023-07
638,DSA,West,2023-12-27,0,0,0,1,0,1,0,2023-12
639,Online,South,2023-11-08,1,0,0,0,0,1,1,2023-11
640,Mobile,North,2023-01-25,0,0,0,0,0,1,0,2023-01
641,Online,West,2023-12-15,0,0,0,0,0,1,0,2023-12
642,Online,West,2023-07-21,0,0,0,0,0,0,1,2023-07
643,Mobile,Metro,2023-02-10,0,0,0,0,0,1,0,2023-02
644,Branch,Metro,2023-05-13,0,0,0,0,0,1,0,2023-05
645,Mobile,South,2023-09-04,0,0,0,0,1,1,0,2023-09
646,Branch,South,2023-04-27,0,1,0,0,0,1,0,2023-04
647,Branch,South,2023-08-28,1,1,0,0,0,0,0,2023-08
648,Branch,South,2023-04-29,1,0,0,0,0,1,1,2023-04
649,Mobile,Metro,2023-05-04,0,0,0,0,0,1,0,2023-05
650,Branch,East,2023-12-27,0,0,0,0,0,1,1,2023-12
651,DSA,Metro,2023-05-13,1,0,0,0,0,1,0,2023-05
652,Mobile,East,2023-03-09,1,0,0,0,0,1,0,2023-03
653,DSA,Metro,2023-05-06,1,0,0,0,0,1,0,2023-05
654,Branch,Metro,2023-11-20,0,0,0,0,0,1,0,2023-11
655,Online,South,2023-08-05,0,0,0,0,0,1,0,2023-08
656,Branch,East,2023-02-01,0,0,0,0,0,1,0,2023-02
657,DSA,West,2023-09-27,0,0,1,0,0,1,0,2023-09
658,DSA,West,2023-12-12,0,1,0,0,0,1,0,2023-12
659,Mobile,West,2023-07-10,1,0,0,0,0,1,0,2023-07
660,Online,South,2023-05-04,1,0,0,0,0,0,0,2023-05
661,Mobile,West,2023-10-13,0,0,0,0,0,1,0,2023-10
662,DSA,Metro,2023-07-24,1,1,0,0,0,1,0,2023-07
663,Branch,South,2023-09-02,0,0,0,0,0,1,0,2023-09
664,Online,West,2023-06-20,0,0,0,0,0,1,0,2023-06
665,Branch,South,2023-06-30,0,0,0,0,0,1,0,2023-06
666,Branch,Metro,2023-11-05,0,0,0,0,0,1,0,2023-11
667,Online,South,2023-10-12,0,0,0,0,0,1,0,2023-10
668,Mobile,West,2023-06-05,1,0,0,0,0,0,0,2023-06
669,Branch,South,2023-03-19,0,1,0,0,0,1,0,2023-03
670,DSA,North,2023-07-21,1,0,0,0,0,1,0,2023-07
671,Branch,West,2023-06-26,1,0,0,0,0,1,0,2023-06
672,Online,Metro,2023-09-11,0,0,0,0,0,1,0,2023-09
673,Online,East,2023-05-03,0,0,0,0,0,1,0,2023-05
674,Online,South,2023-03-31,0,0,0,0,0,0,0,2023-03
675,Mobile,South,2023-09-01,0,0,0,1,0,1,0,2023-09
676,Branch,West,2023-05-07,0,0,0,0,0,1,0,2023-05
677,Mobile,West,2023-10-10,0,0,0,0,0,0,0,2023-10
678,Mobile,North,2023-06-05,0,0,0,0,0,1,0,2023-06
679,Online,Metro,2023-04-20,0,0,0,0,0,0,0,2023-04
680,Online,South,2023-10-27,0,0,0,0,1,1,0,2023-10
681,Mobile,South,2023-02-24,0,0,0,0,0,1,0,2023-02
682,Branch,East,2023-03-29,1,0,0,0,0,1,0,2023-03
683,DSA,South,2023-04-15,0,1,0,0,1,1,0,2023-04
684,Mobile,South,2023-05-09,0,0,0,0,0,0,0,2023-05
685,Branch,North,2023-01-10,0,0,0,0,0,1,0,2023-01
686,Online,East,2023-02-12,1,0,0,0,0,1,0,2023-02
687,Online,South,2023-03-10,0,0,0,0,0,1,0,2023-03
688,Branch,South,2023-11-19,0,0,0,0,0,0,0,2023-11
689,DSA,Metro,2023-10-12,0,0,0,0,0,0,0,2023-10
690,Online,South,2023-01-02,0,0,0,0,0,1,0,2023-01
691,Online,North,2023-12-04,1,0,0,0,0,1,0,2023-12
692,Online,South,2023-01-14,0,0,0,1,0,1,0,2023-01
693,Branch,South,2023-03-03,0,0,0,0,0,1,0,2023-03
694,Mobile,West,2023-02-24,0,0,0,0,0,1,0,2023-02
695,Online,South,2023-01-29,0,0,0,0,1,1,0,2023-01
696,Mobile,East,2023-09-18,0,0,0,0,0,1,0,2023-09
697,DSA,West,2023-08-26,0,0,0,0,0,1,0,2023-08
698,Online,East,2023-07-16,1,0,0,0,0,0,0,2023-07
699,Online,East,2023-02-08,1,0,0,0,0,1,0,2023-02
700,DSA,North,2023-05-31,1,0,0,0,0,1,0,2023-05
701,Online,South,2023-08-11,0,0,0,0,0,0,0,2023-08
702,Mobile,East,2023-09-09,0,0,0,0,0,1,0,2023-09
703,Branch,South,2023-09-29,0,0,0,0,0,1,0,2023-09
704,Mobile,South,2023-08-07,0,0,0,0,0,1,0,2023-08
705,Branch,North,2023-09-01,1,0,0,0,0,1,0,2023-09
706,Branch,North,2023-05-20,0,0,0,0,0,0,0,2023-05
707,Mobile,East,2023-01-13,0,0,0,0,0,0,0,2023-01
708,Mobile,East,2023-05-02,1,0,0,0,0,1,0,2023-05
709,Mobile,West,2023-05-06,0,0,0,0,0,1,0,2023-05
710,Mobile,South,2023-04-20,0,0,1,0,0,0,0,2023-04
711,DSA,South,2023-06-01,0,0,0,0,0,1,0,2023-06
712,Online,North,2023-08-08,0,0,0,0,0,1,0,2023-08
713,Branch,North,2023-10-20,0,1,0,0,0,0,0,2023-10
714,Mobile,East,2023-12-13,0,0,0,0,0,0,0,2023-12
715,Mobile,West,2023-06-13,0,0,0,0,0,1,1,2023-06
716,Mobile,West,2023-03-14,0,0,0,0,0,1,0,2023-03
717,DSA,North,2023-01-15,0,0,0,0,0,1,0,2023-01
718,Mobile,North,2023-11-11,0,0,0,0,0,1,0,2023-11
719,Mobile,West,2023-08-26,0,0,0,0,0,1,0,2023-08
720,Mobile,West,2023-09-18,0,0,0,0,0,1,0,2023-09
721,Online,East,2023-01-15,0,0,0,0,0,1,0,2023-01
722,DSA,West,2023-04-10,0,0,0,0,0,1,0,2023-04
723,Mobile,South,2023-08-02,1,1,0,0,0,1,0,2023-08
724,Branch,West,2023-05-13,0,0,0,0,0,0,0,2023-05
725,Branch,Metro,2023-12-08,0,0,0,0,0,1,0,2023-12
726,Branch,West,2023-05-25,0,0,0,0,0,1,0,2023-05
727,DSA,North,2023-03-26,0,0,0,1,0,1,0,2023-03
728,DSA,North,2023-04-20,0,0,0,0,0,1,0,2023-04
729,Branch,Metro,2023-08-03,1,0,0,0,0,1,0,2023-08
730,Mobile,South,2023-07-11,0,0,0,0,0,1,0,2023-07
731,DSA,West,2023-06-05,0,0,0,0,0,0,0,2023-06
732,Branch,West,2023-08-08,1,0,0,0,0,1,0,2023-08
733,Branch,Metro,2023-03-22,1,0,0,0,0,1,0,2023-03
734,Mobile,East,2023-12-05,0,0,0,0,0,1,0,2023-12
735,Online,East,2023-01-13,0,0,0,0,0,1,0,2023-01
736,DSA,South,2023-02-14,0,0,0,0,0,1,0,2023-02
737,Mobile,West,2023-10-17,0,0,0,0,0,1,0,2023-10
738,Branch,West,2023-08-27,0,0,0,0,0,0,0,2023-08
739,Branch,West,2023-07-01,0,0,0,0,0,1,0,2023-07
740,Mobile,North,2023-02-02,0,0,0,0,0,1,0,2023-02
741,DSA,East,2023-04-21,1,0,0,0,0,1,0,2023-04
742,Online,Metro,2023-02-12,0,0,0,0,0,1,0,2023-02
743,Online,North,2023-04-04,0,0,0,0,0,0,0,2023-04
744,Branch,North,2023-12-13,1,0,0,1,0,1,0,2023-12
745,DSA,East,2023-11-11,0,0,0,0,0,1,0,2023-11
746,Online,West,2023-05-08,0,0,0,1,0,1,0,2023-05
747,DSA,South,2023-04-28,1,0,0,0,0,1,0,2023-04
748,DSA,Metro,2023-09-12,0,1,0,0,0,0,0,2023-09
749,Branch,East,2023-06-09,0,0,0,0,0,0,0,2023-06
750,Online,South,2023-02-15,0,0,0,0,0,1,0,2023-02
751,Mobile,East,2023-09-12,0,0,0,0,0,1,0,2023-09
752,Branch,East,2023-05-02,0,0,1,0,0,1,0,2023-05
753,Online,East,2023-07-18,0,0,0,0,0,1,0,2023-07
754,Online,East,2023-12-28,0,0,0,0,0,1,1,2023-12
755,Online,West,2023-07-21,0,1,0,0,0,1,0,2023-07
756,Online,North,2023-01-01,1,0,0,0,0,1,0,2023-01
757,Online,East,2023-03-21,0,0,0,0,0,1,0,2023-03
758,DSA,South,2023-04-15,0,0,0,0,0,1,0,2023-04
759,Branch,South,2023-06-05,0,0,0,0,0,1,0,2023-06
760,DSA,South,2023-07-08,1,0,0,0,0,1,0,2023-07
761,Mobile,North,2023-12-06,1,1,0,0,0,0,0,2023-12
762,Online,North,2023-03-20,0,0,0,0,0,0,0,2023-03
763,Branch,South,2023-05-07,0,0,0,0,0,1,0,2023-05
764,Online,West,2023-04-04,0,1,0,0,0,1,0,2023-04
765,Branch,North,2023-09-25,0,0,0,0,0,1,0,2023-09
766,DSA,North,2023-05-07,0,0,0,0,1,1,0,2023-05
767,Branch,West,2023-05-10,0,0,0,0,0,1,0,2023-05
768,Mobile,East,2023-07-21,0,0,0,0,0,1,0,2023-07
769,Mobile,North,2023-04-01,0,0,0,0,0,1,1,2023-04
770,Branch,South,2023-01-21,0,0,0,0,0,1,0,2023-01
771,Branch,South,2023-02-24,1,0,0,0,0,1,0,2023-02
772,Branch,West,2023-02-06,0,1,0,0,0,0,0,2023-02
773,Branch,South,2023-03-27,0,0,0,0,0,1,0,2023-03
774,Mobile,Metro,2023-10-22,0,0,0,0,0,1,0,2023-10
775,Online,South,2023-06-18,0,0,0,0,0,1,0,2023-06
776,Branch,West,2023-10-05,1,0,0,0,0,1,0,2023-10
777,Branch,West,2023-02-18,0,0,0,0,0,1,0,2023-02
778,Mobile,West,2023-05-25,0,0,0,0,0,1,0,2023-05
779,Mobile,Metro,2023-04-11,1,1,0,0,0,1,0,2023-04
780,DSA,North,2023-10-21,0,0,0,0,0,1,0,2023-10
781,Branch,East,2023-10-24,0,0,0,0,0,1,0,2023-10
782,DSA,South,2023-05-05,1,0,0,0,0,1,0,2023-05
783,Mobile,North,2023-04-16,0,0,0,0,0,1,0,2023-04
784,Mobile,West,2023-08-29,0,0,0,0,0,1,0,2023-08
785,Online,North,2023-11-19,0,0,0,0,0,1,0,2023-11
786,Branch,North,2023-04-26,0,0,0,0,0,1,0,2023-04
787,DSA,Metro,2023-03-14,0,0,0,0,0,0,0,2023-03
788,Mobile,West,2023-11-17,0,0,0,0,0,1,0,2023-11
789,Mobile,West,2023-01-14,0,0,0,0,0,0,0,2023-01
790,DSA,South,2023-04-24,1,0,0,0,0,1,0,2023-04
791,Online,South,2023-09-09,0,0,0,0,0,0,0,2023-09
792,Mobile,South,2023-08-18,1,0,0,0,0,0,0,2023-08
793,Branch,South,2023-03-07,0,0,0,0,0,1,0,2023-03
794,Mobile,North,2023-06-15,0,0,0,0,0,1,0,2023-06
795,Branch,North,2023-02-12,1,0,0,0,0,1,0,2023-02
796,DSA,South,2023-09-04,0,0,0,0,0,1,0,2023-09
797,Branch,South,2023-09-11,0,0,0,0,0,1,0,2023-09
798,DSA,South,2023-08-08,1,0,0,0,1,1,0,2023-08
799,Branch,East,2023-12-11,0,0,0,0,0,1,0,2023-12
800,DSA,South,2023-05-05,0,0,0,0,0,0,0,2023-05
801,Branch,East,2023-01-22,1,0,0,0,0,1,0,2023-01
802,Online,South,2023-03-16,0,0,0,0,1,1,0,2023-03
803,Branch,West,2023-03-05,0,0,0,0,0,1,0,2023-03
804,Branch,Metro,2023-04-14,0,0,0,0,0,1,0,2023-04
805,Online,North,2023-02-14,0,0,0,0,0,1,0,2023-02
806,Mobile,West,2023-07-21,0,1,0,0,0,1,0,2023-07
